X [],R.RA: EMG 1 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.ES: EMG 2 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.IL: EMG 3 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.GMax: EMG 4 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.RF: EMG 5 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.BF: EMG 6 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.TA&IO: EMG 7 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.MF: EMG 8 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS []
12.98,0.040633889,0.37971788,0.158306189,0.268164794,0.068013991,0.32103321,0.078262624,0.211134571
12.99,0.040715156,0.377430423,0.157654723,0.268164794,0.067236689,0.326568266,0.080279702,0.207800867
13,0.040308818,0.375142966,0.157980456,0.268164794,0.066459386,0.327490775,0.080952061,0.205578398
13.01,0.040552621,0.372855509,0.158631922,0.267665418,0.065759813,0.337638376,0.081489948,0.202244694
13.02,0.040796424,0.369805566,0.159934853,0.267665418,0.065137971,0.343173432,0.082431251,0.201133459
13.03,0.040796424,0.361418223,0.16286645,0.266167291,0.06482705,0.344095941,0.082700195,0.197799756
13.04,0.041284031,0.359130766,0.163192182,0.264669164,0.064049747,0.343173432,0.086599879,0.196688521
13.05,0.043315725,0.349980938,0.16286645,0.264669164,0.062650602,0.34501845,0.09386136,0.191132348
13.06,0.044534742,0.343881052,0.163517915,0.258676654,0.062572872,0.347785978,0.097088684,0.185576175
13.07,0.044778545,0.343118567,0.165472313,0.252184769,0.062106491,0.359778598,0.101257312,0.184464941
13.08,0.04461601,0.338543652,0.166123779,0.252184769,0.061095997,0.359778598,0.154642641,0.177797533
13.09,0.044290939,0.337018681,0.168078176,0.251186018,0.060862806,0.354243542,0.164055671,0.176686299
13.1,0.043803332,0.330918795,0.168729642,0.251186018,0.060707346,0.355166052,0.170779264,0.175575064
13.11,0.043965868,0.327868853,0.167100977,0.249188514,0.060318694,0.361623616,0.172123983,0.171130126
13.12,0.043559529,0.312619138,0.165472313,0.244194757,0.060085503,0.363468635,0.172123983,0.167796422
13.13,0.042828119,0.292032024,0.166449511,0.242696629,0.057675865,0.358856089,0.17481342,0.166685187
13.14,0.042828119,0.288219596,0.170358306,0.242197253,0.054644384,0.357933579,0.186915888,0.162240249
13.15,0.04242178,0.28211971,0.171009772,0.241697878,0.052778857,0.357933579,0.188260607,0.157795311
13.16,0.042503048,0.277544796,0.171335505,0.239200999,0.051379712,0.354243542,0.188260607,0.155572841
13.17,0.042990654,0.268394968,0.171335505,0.231710362,0.050291489,0.351476015,0.188260607,0.152239138
13.18,0.043315725,0.266107511,0.170358306,0.228714107,0.047726389,0.349630996,0.189605325,0.151127903
13.19,0.043315725,0.263057568,0.169381108,0.228214732,0.046560435,0.351476015,0.189605325,0.151127903
13.2,0.042828119,0.260007625,0.168078176,0.224219725,0.046327245,0.368081181,0.188260607,0.150016669
13.21,0.042665583,0.254670225,0.167752443,0.220724095,0.045783133,0.375461255,0.188260607,0.148905434
13.22,0.042503048,0.243995425,0.168403909,0.210736579,0.044694909,0.377306273,0.188260607,0.146682965
13.23,0.041527834,0.228745711,0.169381108,0.193258427,0.042518461,0.373616236,0.189605325,0.14557173
13.24,0.041040228,0.222645825,0.169055375,0.184769039,0.040730665,0.374538745,0.190950044,0.14557173
13.25,0.040471353,0.220358368,0.169381108,0.183270911,0.038942868,0.374538745,0.189605325,0.138904323
13.26,0.039983746,0.217308426,0.169381108,0.184769039,0.038709677,0.373616236,0.190950044,0.13334815
13.27,0.039821211,0.215783454,0.168729642,0.184769039,0.037621454,0.372693727,0.193639481,0.13334815
13.28,0.03949614,0.212733511,0.168729642,0.182771536,0.036999611,0.36900369,0.196328918,0.132236915
13.29,0.03949614,0.211971026,0.168403909,0.181772784,0.036844151,0.362546126,0.197673637,0.130014446
13.3,0.039414872,0.205108654,0.171009772,0.180774033,0.036455499,0.372693727,0.197673637,0.128903212
13.31,0.039333604,0.203583683,0.151791531,0.175780275,0.034356782,0.379151292,0.199018355,0.127791977
13.32,0.039333604,0.194433854,0.141368078,0.171785268,0.03373494,0.382841328,0.196328918,0.127791977
13.33,0.038520927,0.190621426,0.138110749,0.170287141,0.032102604,0.373616236,0.196328918,0.127791977
13.34,0.037708249,0.183759055,0.142019544,0.170287141,0.03085892,0.368081181,0.196328918,0.126680742
13.35,0.037626981,0.173084255,0.143322476,0.165293383,0.029459775,0.368081181,0.196328918,0.123347039
13.36,0.037870784,0.166984369,0.142345277,0.159300874,0.026661485,0.365313653,0.196328918,0.122235804
13.37,0.037708249,0.157072055,0.141042345,0.15380774,0.025961912,0.364391144,0.196328918,0.121124569
13.38,0.037464445,0.155547084,0.141368078,0.147315855,0.023008162,0.361623616,0.196328918,0.1189021
13.39,0.037220642,0.155547084,0.142019544,0.129338327,0.022153129,0.361623616,0.196328918,0.117790866
13.4,0.037139374,0.153259626,0.141368078,0.107365793,0.017256121,0.360701107,0.196328918,0.116679631
13.41,0.036976839,0.152497141,0.138762215,0.09588015,0.015779246,0.360701107,0.196328918,0.116679631
13.42,0.036651768,0.152497141,0.137459283,0.094382023,0.015779246,0.35701107,0.196328918,0.115568397
13.43,0.036326697,0.147922227,0.136156352,0.090886392,0.015468325,0.355166052,0.1949842,0.115568397
13.44,0.036326697,0.143347312,0.136482085,0.083895131,0.015079674,0.354243542,0.1949842,0.113345927
13.45,0.036326697,0.131910027,0.136807818,0.072409488,0.015001943,0.345940959,0.196328918,0.112234693
13.46,0.036326697,0.131910027,0.138110749,0.067915106,0.014768752,0.341328413,0.196328918,0.111123458
13.47,0.036245429,0.130385055,0.140065147,0.067915106,0.014535562,0.320110701,0.197673637,0.111012335
13.48,0.036245429,0.130385055,0.143322476,0.067915106,0.014691022,0.314575646,0.197673637,0.110678964
13.49,0.036651768,0.12962257,0.146905538,0.06741573,0.014691022,0.30904059,0.197673637,0.110234471
13.5,0.036895571,0.128097598,0.146579805,0.06741573,0.014613292,0.3099631,0.199018355,0.111123458
13.51,0.036326697,0.128097598,0.147882736,0.066916355,0.014613292,0.299815498,0.199018355,0.111123458
13.52,0.036082893,0.128097598,0.147557003,0.066416979,0.014691022,0.293357934,0.199018355,0.112234693
13.53,0.035595287,0.128097598,0.144299674,0.065917603,0.014535562,0.295202952,0.203052511,0.111123458
13.54,0.034945144,0.128097598,0.143973941,0.064918851,0.014691022,0.295202952,0.201707793,0.111123458
13.55,0.031856969,0.127335113,0.143973941,0.062421973,0.014224641,0.292435424,0.199018355,0.106900767
13.56,0.028118651,0.125047655,0.144299674,0.061423221,0.01406918,0.286900369,0.199018355,0.103122569
13.57,0.026493295,0.117422798,0.140065147,0.061423221,0.01406918,0.269372694,0.196328918,0.102900322
13.58,0.026168224,0.117422798,0.139739414,0.059425718,0.01399145,0.263837638,0.160021516,0.102900322
13.59,0.026005689,0.117422798,0.136807818,0.058926342,0.01399145,0.262915129,0.150608485,0.102789199
13.6,0.025924421,0.11894777,0.136156352,0.058926342,0.01414691,0.264760148,0.142540174,0.10378931
13.61,0.025030475,0.11894777,0.135830619,0.058926342,0.01406918,0.258302583,0.141195455,0.099677742
13.62,0.024949208,0.117422798,0.136482085,0.058926342,0.01414691,0.256457565,0.141195455,0.098677631
13.63,0.024786672,0.117422798,0.136156352,0.058926342,0.014224641,0.254612546,0.137161299,0.100344483
13.64,0.024949208,0.11894777,0.131596091,0.059425718,0.014302371,0.251845019,0.121562563,0.099233248
13.65,0.02633076,0.117422798,0.13029316,0.059425718,0.01414691,0.250922509,0.12277281,0.099455495
13.66,0.030150345,0.118185284,0.130944625,0.059925094,0.01406918,0.25,0.124117528,0.099344372
13.67,0.030069078,0.118185284,0.131270358,0.059425718,0.013835989,0.25,0.124117528,0.099344372
13.68,0.02998781,0.119710255,0.131921824,0.056928839,0.013680529,0.249077491,0.125058831,0.099011001
13.69,0.029825274,0.120472741,0.133550489,0.055930087,0.013680529,0.246309963,0.13070665,0.099011001
13.7,0.029662739,0.118185284,0.135504886,0.055930087,0.013525068,0.220479705,0.13581658,0.097344149
13.71,0.029662739,0.11894777,0.135830619,0.055430712,0.013447338,0.208487085,0.138506018,0.096677409
13.72,0.029662739,0.118185284,0.136482085,0.055430712,0.013369608,0.209409594,0.138506018,0.097788643
13.73,0.029581471,0.11894777,0.137133551,0.055930087,0.013369608,0.206642066,0.138506018,0.096010668
13.74,0.029581471,0.116660313,0.138762215,0.055930087,0.013525068,0.203874539,0.138506018,0.095566174
13.75,0.029418935,0.115897827,0.137785016,0.054931336,0.013602798,0.20295203,0.138506018,0.094677186
13.76,0.0292564,0.115897827,0.136482085,0.049737828,0.013525068,0.20295203,0.13581658,0.093677075
13.77,0.029337668,0.115897827,0.137133551,0.047640449,0.013447338,0.20295203,0.138506018,0.093010335
13.78,0.029500203,0.115897827,0.138436482,0.047440699,0.013525068,0.20295203,0.158676797,0.093454828
13.79,0.029418935,0.114372856,0.138436482,0.047240949,0.013602798,0.20202952,0.160021516,0.090787865
13.8,0.029418935,0.11361037,0.135830619,0.047690387,0.013447338,0.177121771,0.161366234,0.090898989
13.81,0.029418935,0.11361037,0.136156352,0.046891386,0.013447338,0.164206642,0.161366234,0.090787865
13.82,0.029337668,0.11361037,0.136156352,0.046941323,0.013447338,0.153136531,0.161366234,0.089787754
13.83,0.029175132,0.112085398,0.136807818,0.047141074,0.013525068,0.151291513,0.161366234,0.08867652
13.84,0.029012597,0.111322913,0.133550489,0.047141074,0.013602798,0.149446495,0.161366234,0.088120902
13.85,0.028606258,0.109797941,0.132899023,0.046991261,0.013525068,0.149446495,0.162710953,0.088009779
13.86,0.028199919,0.109797941,0.134527687,0.046891386,0.013447338,0.149446495,0.162710953,0.088120902
13.87,0.028037383,0.107510484,0.137785016,0.046791511,0.013525068,0.149446495,0.16540039,0.087009668
13.88,0.027956115,0.10293557,0.141042345,0.046941323,0.013602798,0.149446495,0.170779264,0.086009557
13.89,0.027956115,0.101410599,0.141368078,0.047790262,0.013680529,0.147601476,0.177502858,0.085565063
13.9,0.027956115,0.099885627,0.143322476,0.047340824,0.013758259,0.144833948,0.180192295,0.086676297
13.91,0.028037383,0.099123141,0.142996743,0.047390762,0.013680529,0.130073801,0.180192295,0.08612068
13.92,0.028037383,0.099123141,0.143648209,0.047440699,0.013758259,0.128228782,0.180192295,0.08578731
13.93,0.028118651,0.098360656,0.143973941,0.047790262,0.013913719,0.127306273,0.180192295,0.085565063
13.94,0.028037383,0.09759817,0.143322476,0.048139825,0.013913719,0.126383764,0.178847576,0.084564952
13.95,0.028037383,0.095310713,0.142345277,0.048139825,0.01406918,0.126383764,0.181537013,0.085342816
13.96,0.027956115,0.093785742,0.141368078,0.048689139,0.01414691,0.126383764,0.184226451,0.08578731
13.97,0.027956115,0.09759817,0.139739414,0.049737828,0.01414691,0.126383764,0.182881732,0.087009668
13.98,0.027874848,0.096835684,0.135830619,0.04948814,0.01399145,0.126383764,0.182881732,0.086898544
13.99,0.027305973,0.096073199,0.132247557,0.049538077,0.01406918,0.123616236,0.182881732,0.084676075
14,0.026574563,0.095310713,0.134201954,0.048838951,0.01414691,0.11900369,0.181537013,0.082453606
14.01,0.026655831,0.093785742,0.134201954,0.049088639,0.01406918,0.118081181,0.181537013,0.082231359
14.02,0.026655831,0.093785742,0.132899023,0.049338327,0.01399145,0.118081181,0.181537013,0.083009223
14.03,0.026655831,0.093785742,0.133876222,0.048589263,0.013913719,0.108856089,0.182881732,0.085453939
14.04,0.026655831,0.093023256,0.134527687,0.048539326,0.013680529,0.102398524,0.189605325,0.08578731
14.05,0.026574563,0.093785742,0.134201954,0.048589263,0.013680529,0.100553506,0.193639481,0.087009668
14.06,0.02559935,0.09226077,0.133224756,0.048539326,0.013680529,0.098708487,0.193639481,0.086565174
14.07,0.025518082,0.093023256,0.133224756,0.048739076,0.013835989,0.098708487,0.193639481,0.085898433
14.08,0.02559935,0.091498284,0.13485342,0.048888889,0.014380101,0.097785978,0.193639481,0.08612068
14.09,0.025761885,0.090735799,0.135504886,0.05093633,0.014224641,0.097785978,0.1949842,0.086565174
14.1,0.025761885,0.087685856,0.135830619,0.05093633,0.01414691,0.087546126,0.1949842,0.08578731
14.11,0.025761885,0.084635913,0.138110749,0.05093633,0.015390595,0.074446495,0.1949842,0.087787532
14.12,0.025436814,0.083110942,0.137459283,0.050436954,0.0169452,0.065129151,0.1949842,0.089787754
14.13,0.025355547,0.080060999,0.136807818,0.050436954,0.017333852,0.058856089,0.1949842,0.087898655
14.14,0.025111743,0.077011056,0.136807818,0.050436954,0.017567042,0.05904059,0.1949842,0.086898544
14.15,0.023648923,0.07624857,0.140716612,0.049937578,0.018111154,0.058487085,0.197673637,0.086787421
14.16,0.018610321,0.074418605,0.140716612,0.049937578,0.018344345,0.058302583,0.20439723,0.086454051
14.17,0.017472572,0.074189859,0.140716612,0.050436954,0.01958803,0.055627306,0.207086667,0.085676186
14.18,0.016334823,0.072436142,0.140716612,0.049637953,0.020054411,0.054797048,0.207086667,0.084342705
14.19,0.015765949,0.06930995,0.138762215,0.04928839,0.020443063,0.054797048,0.20439723,0.084009334
14.2,0.015684681,0.069614945,0.139739414,0.050436954,0.021997668,0.054612546,0.20439723,0.085342816
14.21,0.015440878,0.066107511,0.138436482,0.050436954,0.022697241,0.053690037,0.205741949,0.084787199
14.22,0.015522146,0.065650019,0.137459283,0.050436954,0.023474543,0.033210332,0.205741949,0.083898211
14.23,0.015603413,0.064735036,0.135179153,0.050436954,0.023940925,0.03201107,0.20439723,0.083675964
14.24,0.015928484,0.063591308,0.134201954,0.050436954,0.024562767,0.03201107,0.207086667,0.0828981
14.25,0.017878911,0.063515059,0.134201954,0.05443196,0.024562767,0.032472325,0.208431386,0.083342594
14.26,0.020804551,0.064125048,0.135830619,0.057428215,0.02526234,0.032287823,0.209776104,0.085009446
14.27,0.022186103,0.064735036,0.134201954,0.057927591,0.026039642,0.032380074,0.207086667,0.085565063
14.28,0.02340512,0.064887533,0.13257329,0.057927591,0.026816945,0.032380074,0.192294762,0.084787199
14.29,0.023648923,0.065421273,0.132247557,0.058426966,0.026894676,0.029059041,0.188260607,0.085009446
14.3,0.023811459,0.065345025,0.131921824,0.057927591,0.026894676,0.028136531,0.188260607,0.084787199
14.31,0.023811459,0.066183759,0.139087948,0.058426966,0.027283327,0.028505535,0.188260607,0.085453939
14.32,0.023730191,0.066565002,0.139739414,0.057927591,0.027516518,0.028321033,0.188260607,0.085676186
14.33,0.023811459,0.066641251,0.139087948,0.057428215,0.027671978,0.028597786,0.189605325,0.085120569
14.34,0.023973994,0.066565002,0.141693811,0.056429463,0.027827439,0.028505535,0.1949842,0.085009446
14.35,0.024217798,0.066412505,0.141693811,0.055930087,0.029537505,0.028228782,0.209776104,0.084676075
14.36,0.02413653,0.066183759,0.14267101,0.055930087,0.029692965,0.027675277,0.215154979,0.084564952
14.37,0.02413653,0.066260008,0.139739414,0.056429463,0.030081617,0.027583026,0.216499697,0.084564952
14.38,0.02413653,0.066183759,0.135830619,0.056429463,0.030314808,0.027583026,0.212465542,0.084342705
14.39,0.024055262,0.065955013,0.135504886,0.055930087,0.030392538,0.027767528,0.209776104,0.08323147
14.4,0.02413653,0.065802516,0.134201954,0.055930087,0.030625729,0.02804428,0.207086667,0.081120125
14.41,0.023973994,0.065497522,0.13485342,0.055430712,0.030625729,0.02804428,0.208431386,0.081009001
14.42,0.024055262,0.065192528,0.135504886,0.055430712,0.030781189,0.027675277,0.211120823,0.080786754
14.43,0.023973994,0.065192528,0.135830619,0.055430712,0.030781189,0.027767528,0.212465542,0.081231248
14.44,0.024055262,0.065116279,0.136807818,0.054931336,0.03093665,0.027767528,0.212465542,0.081231248
14.45,0.023973994,0.064735036,0.137459283,0.054931336,0.031247571,0.02804428,0.212465542,0.079453273
14.46,0.023973994,0.064048799,0.139087948,0.05443196,0.031713953,0.028321033,0.211120823,0.078786532
14.47,0.023973994,0.057567671,0.139739414,0.053433209,0.031947143,0.028597786,0.215154979,0.076230692
14.48,0.024055262,0.055737705,0.141693811,0.052434457,0.032102604,0.028782288,0.217844416,0.076008445
14.49,0.02413653,0.055127716,0.142345277,0.051935081,0.032180334,0.028874539,0.220533853,0.075786199
14.5,0.02413653,0.054670225,0.140716612,0.051435705,0.032180334,0.028874539,0.221878572,0.075563952
14.51,0.023973994,0.054365231,0.139739414,0.05093633,0.032335795,0.02896679,0.221878572,0.07423047
14.52,0.023973994,0.053907739,0.139413681,0.05093633,0.033424019,0.028782288,0.221878572,0.072341371
14.53,0.023892727,0.053069005,0.138762215,0.050436954,0.033501749,0.028874539,0.219189135,0.069118791
14.54,0.023892727,0.052611514,0.139087948,0.050436954,0.033424019,0.02896679,0.212465542,0.067896433
14.55,0.023811459,0.051162791,0.139087948,0.050436954,0.033579479,0.029059041,0.208431386,0.065785087
14.56,0.023811459,0.050400305,0.138762215,0.050436954,0.03365721,0.029335793,0.209776104,0.065673964
14.57,0.023892727,0.047807854,0.14039088,0.049937578,0.033968131,0.029428044,0.209776104,0.06556284
14.58,0.023811459,0.047731605,0.139413681,0.049588015,0.034123591,0.029704797,0.208431386,0.064784976
14.59,0.023730191,0.047502859,0.14039088,0.047540574,0.034356782,0.029612546,0.208431386,0.063562618
14.6,0.023648923,0.047350362,0.14039088,0.046841448,0.034512243,0.029797048,0.208431386,0.062229137
14.61,0.023648923,0.047502859,0.138436482,0.04639201,0.034823164,0.029797048,0.208431386,0.058450939
14.62,0.023811459,0.047045368,0.137785016,0.046292135,0.035678197,0.029520295,0.216499697,0.054339371
14.63,0.023730191,0.046206634,0.141693811,0.045792759,0.035522736,0.029059041,0.217844416,0.05367263
14.64,0.023811459,0.045139154,0.145276873,0.045642946,0.035755927,0.029151292,0.220533853,0.053450383
14.65,0.023892727,0.041631719,0.142345277,0.045642946,0.035600466,0.029243542,0.220533853,0.052116902
14.66,0.023730191,0.036370568,0.143648209,0.044843945,0.035522736,0.029335793,0.216499697,0.050672297
14.67,0.023730191,0.036065574,0.145928339,0.044244694,0.035211815,0.029151292,0.215154979,0.050338927
14.68,0.023811459,0.034769348,0.145928339,0.043945069,0.035600466,0.029243542,0.215154979,0.050227803
14.69,0.023730191,0.034311857,0.145602606,0.043445693,0.035755927,0.029151292,0.215154979,0.049338815
14.7,0.023811459,0.032253145,0.143648209,0.041897628,0.035211815,0.029243542,0.212465542,0.046005112
14.71,0.023811459,0.030575677,0.143973941,0.041697878,0.034900894,0.029335793,0.211120823,0.045116124
14.72,0.023648923,0.029279451,0.150162866,0.041498127,0.034512243,0.028782288,0.212465542,0.044116013
14.73,0.023648923,0.028745711,0.151791531,0.040649189,0.034978624,0.028413284,0.216499697,0.044116013
14.74,0.023242584,0.02828822,0.152117264,0.040599251,0.035367276,0.02795203,0.220533853,0.044004889
14.75,0.021861032,0.027906977,0.151791531,0.035205993,0.035367276,0.026937269,0.220533853,0.042115791
14.76,0.019179195,0.026000763,0.149837134,0.029313358,0.035367276,0.026937269,0.220533853,0.038004223
14.77,0.017310037,0.024094548,0.149185668,0.026916355,0.035289545,0.026660517,0.219189135,0.036004
14.78,0.015603413,0.022645825,0.149511401,0.026516854,0.034823164,0.026752768,0.217844416,0.034226025
14.79,0.015197074,0.020968357,0.148859935,0.025468165,0.034823164,0.026752768,0.217844416,0.033337037
14.8,0.015034539,0.02028212,0.149185668,0.024719101,0.034900894,0.026660517,0.217844416,0.030447828
14.81,0.015034539,0.016469691,0.146905538,0.022821473,0.035134085,0.026291513,0.219189135,0.026780753
14.82,0.015115807,0.014868471,0.146905538,0.022372035,0.035600466,0.026383764,0.219189135,0.025225025
14.83,0.015115807,0.014639726,0.145928339,0.022322097,0.035678197,0.026199262,0.219189135,0.025225025
14.84,0.014953271,0.014715974,0.143648209,0.021872659,0.035911388,0.026107011,0.216499697,0.025225025
14.85,0.014465664,0.014792223,0.14495114,0.021473159,0.034745433,0.026291513,0.201707793,0.025225025
14.86,0.014872003,0.014639726,0.14495114,0.020674157,0.035134085,0.026107011,0.196328918,0.025002778
14.87,0.015440878,0.014258483,0.145276873,0.01937578,0.035522736,0.025830258,0.197673637,0.024224914
14.88,0.01828525,0.014258483,0.14723127,0.018876405,0.035522736,0.025922509,0.199018355,0.02411379
14.89,0.022511174,0.014715974,0.146905538,0.017827715,0.035600466,0.02601476,0.196328918,0.023669297
14.9,0.02340512,0.014715974,0.149837134,0.016878901,0.036766421,0.025830258,0.196328918,0.023002556
14.91,0.024461601,0.014563477,0.150162866,0.016878901,0.038087835,0.025922509,0.199018355,0.022891432
14.92,0.025355547,0.014715974,0.150814332,0.015830212,0.038476487,0.026107011,0.203052511,0.022224692
14.93,0.02559935,0.01441098,0.151465798,0.0156804,0.039020599,0.026107011,0.207086667,0.020002223
14.94,0.025761885,0.014334731,0.154071661,0.015380774,0.038942868,0.026199262,0.208431386,0.019224358
14.95,0.025843153,0.014334731,0.156026059,0.015230961,0.038709677,0.026199262,0.209776104,0.019002111
14.96,0.025843153,0.014334731,0.15732899,0.015131086,0.038554217,0.02601476,0.208431386,0.018779864
14.97,0.025843153,0.015097217,0.158306189,0.014781523,0.038398756,0.025738007,0.20439723,0.018557618
14.98,0.025761885,0.015859703,0.157003257,0.014382023,0.038476487,0.025553506,0.200363074,0.018224247
14.99,0.025924421,0.016164697,0.157654723,0.014282147,0.038631947,0.025461255,0.200363074,0.018335371
15,0.026086957,0.01654594,0.159609121,0.014132335,0.039020599,0.025738007,0.208431386,0.018446494
15.01,0.026005689,0.016622188,0.164495114,0.014132335,0.038865138,0.025461255,0.209776104,0.018557618
15.02,0.026249492,0.016774686,0.166123779,0.014132335,0.038165566,0.025645757,0.211120823,0.018779864
15.03,0.026249492,0.016774686,0.166449511,0.014032459,0.038165566,0.025645757,0.21381026,0.018668741
15.04,0.026168224,0.016850934,0.165472313,0.013383271,0.038243296,0.025738007,0.21381026,0.018446494
15.05,0.02633076,0.016927183,0.165798046,0.013383271,0.038243296,0.025461255,0.21381026,0.018335371
15.06,0.02633076,0.016850934,0.166123779,0.013233458,0.038321026,0.024907749,0.212465542,0.01733526
15.07,0.026412028,0.016850934,0.164169381,0.013233458,0.038087835,0.024630996,0.212465542,0.01733526
15.08,0.026412028,0.016850934,0.163192182,0.013083645,0.038010105,0.024538745,0.212465542,0.017446383
15.09,0.026412028,0.016850934,0.161563518,0.013832709,0.037932375,0.024723247,0.215154979,0.01766863
15.1,0.026493295,0.016622188,0.163192182,0.014032459,0.037776914,0.024723247,0.219189135,0.017779753
15.11,0.026412028,0.016088448,0.163192182,0.014132335,0.037621454,0.025092251,0.220533853,0.018224247
15.12,0.026412028,0.015935951,0.163843648,0.014881398,0.036300039,0.024723247,0.21381026,0.018779864
15.13,0.026493295,0.015783454,0.162214984,0.015830212,0.036377769,0.024446495,0.21381026,0.018668741
15.14,0.02633076,0.015630957,0.159283388,0.016129838,0.036222309,0.024077491,0.212465542,0.018446494
15.15,0.02633076,0.015630957,0.159609121,0.016329588,0.03668869,0.024446495,0.211120823,0.018557618
15.16,0.026574563,0.015630957,0.159283388,0.018027466,0.036844151,0.024538745,0.208431386,0.018779864
15.17,0.026655831,0.016164697,0.15732899,0.020524345,0.03668869,0.024354244,0.209776104,0.020446716
15.18,0.026574563,0.016393443,0.157980456,0.021123596,0.036066848,0.024261993,0.211120823,0.021669074
15.19,0.026655831,0.016698437,0.160586319,0.021672909,0.035755927,0.024446495,0.211120823,0.024224914
15.2,0.026655831,0.01707968,0.160260586,0.021672909,0.035445006,0.024261993,0.211120823,0.025336149
15.21,0.026655831,0.017308426,0.160586319,0.025068664,0.035289545,0.024169742,0.212465542,0.025891766
15.22,0.026737099,0.017842166,0.15732899,0.028614232,0.035445006,0.024354244,0.211120823,0.02666963
15.23,0.026899634,0.018223408,0.15732899,0.029213483,0.034745433,0.024261993,0.207086667,0.027669741
15.24,0.027143438,0.018528403,0.169381108,0.029313358,0.033968131,0.024261993,0.212465542,0.028114235
15.25,0.026980902,0.018604651,0.170684039,0.029712859,0.0338904,0.024446495,0.209776104,0.028669852
15.26,0.02706217,0.018604651,0.171335505,0.03051186,0.033424019,0.024446495,0.211120823,0.030003334
15.27,0.027143438,0.018757148,0.172638437,0.030711611,0.033035367,0.024261993,0.212465542,0.031225692
15.28,0.027143438,0.019672131,0.172964169,0.030711611,0.032957637,0.024354244,0.212465542,0.031781309
15.29,0.02706217,0.019977125,0.176547231,0.031011236,0.032802176,0.024446495,0.21381026,0.034892766
15.3,0.02706217,0.020205871,0.176547231,0.031610487,0.032957637,0.024538745,0.216499697,0.035892877
15.31,0.027305973,0.020205871,0.173289902,0.032409488,0.032491255,0.024446495,0.216499697,0.036226247
15.32,0.027468509,0.020434617,0.177850163,0.03360799,0.031791683,0.024446495,0.216499697,0.036337371
15.33,0.028118651,0.020510865,0.181758958,0.033957553,0.031636222,0.024354244,0.216499697,0.036448494
15.34,0.02852499,0.020510865,0.181107492,0.034556804,0.031403032,0.024446495,0.21381026,0.036892988
15.35,0.02852499,0.020358368,0.181433225,0.035006242,0.031869413,0.024446495,0.219189135,0.037226359
15.36,0.028362454,0.020434617,0.180781759,0.035205993,0.031325301,0.024354244,0.221878572,0.037226359
15.37,0.028118651,0.020434617,0.180130293,0.036104869,0.030703459,0.024538745,0.219189135,0.037226359
15.38,0.026574563,0.020510865,0.179478827,0.036404494,0.030547998,0.024446495,0.219189135,0.037337482
15.39,0.023323852,0.02028212,0.178827362,0.03650437,0.030625729,0.024446495,0.219189135,0.037448605
15.4,0.022429907,0.020129623,0.175570033,0.036853933,0.029692965,0.024354244,0.219189135,0.037559729
15.41,0.021292158,0.02028212,0.1752443,0.037852684,0.02821609,0.024354244,0.216499697,0.03855984
15.42,0.020235677,0.02028212,0.176221498,0.03835206,0.027982899,0.024630996,0.208431386,0.039893322
15.43,0.020154409,0.020587114,0.176872964,0.038501873,0.027283327,0.024815498,0.205741949,0.042449161
15.44,0.020073141,0.020587114,0.178175896,0.03855181,0.028449281,0.025092251,0.208431386,0.042560285
15.45,0.019910605,0.020663363,0.176221498,0.03855181,0.028371551,0.025,0.211120823,0.043004778
15.46,0.019910605,0.020587114,0.173941368,0.03855181,0.02821609,0.024723247,0.209776104,0.043115902
15.47,0.020154409,0.020053374,0.172638437,0.03855181,0.028449281,0.024630996,0.209776104,0.043227025
15.48,0.020316944,0.019443385,0.174592834,0.039101124,0.029226584,0.025184502,0.211120823,0.043338149
15.49,0.020235677,0.019138391,0.173615635,0.040099875,0.029226584,0.025922509,0.211120823,0.043449272
15.5,0.020235677,0.018909645,0.173289902,0.040649189,0.029926156,0.025738007,0.201707793,0.043671519
15.51,0.020885819,0.018833397,0.170684039,0.040699126,0.030392538,0.025922509,0.201707793,0.043782643
15.52,0.023648923,0.018757148,0.168729642,0.041048689,0.030625729,0.026199262,0.199018355,0.044116013
15.53,0.025436814,0.018833397,0.168403909,0.041098627,0.030703459,0.026568266,0.196328918,0.044560507
15.54,0.026737099,0.019290888,0.168403909,0.041148564,0.03085892,0.026383764,0.196328918,0.045005001
15.55,0.026655831,0.01921464,0.171009772,0.041148564,0.03085892,0.026476015,0.197673637,0.044893877
15.56,0.027224705,0.01921464,0.171661238,0.041198502,0.030781189,0.026199262,0.197673637,0.044893877
15.57,0.027224705,0.01921464,0.171986971,0.041148564,0.03109211,0.026291513,0.199018355,0.044893877
15.58,0.027305973,0.01921464,0.172964169,0.041348315,0.031325301,0.027214022,0.199018355,0.044893877
